category,clean_text
"2,reaction after modi jis tweet
 "
2,vote for modi congress traitor 
2,modi can tell the definition leo wud vote for him promise
2,you want rss backed bjp once again 
2,modi done just the announcement nothing else
2,why you have problem with modi announcing aaj payment nahi mila from 
"2,congress proposes nyay
modi responds with rocketokay very big rocket"
2,giving money villagers for speaking against modi jee yogi jee 
"2,believe you
har har modi"
2,big salute isro and our honorable modi sir jai hind
2,smita prakash modi fangirl what would modi without ani what would ani without modi
2,modi saying and modi only sayin
2,sadanandji never issue between rahul and modi but not helpful rather callous economy not related employment which twitted last june both and again 14th march their twitter profile
"2,nehru laid the foundation for this program indiara gave the blueprint rajiv purchased the required part our pappu built the satellite system singlehandedly reading ncert physics text book now this modi just pressed the launch button and took all credit
"
2,and finally thr still like who will come with anti arguments they will clueless themselves but pressing their teams for antimodi statements they only projects they know space under earth surface 
"2,jashodaben need some space
modi about that "
2,india demonstrates antisatellite missile capability stands tall space power modi 
"2,dont have give them proofs
its time kick them out from modi country"
2,are discerning lot have spotted our his various avatars will stick him forever not going let him expect and deliversalways eagerly awaiting 
"2,show cause notion use â€™ jumla show thatâ€™ born wih modi comâ€™ know what ban them from election atleast ban them from any sort campign from online road etc
notice wonâ€™ work"
2,nehru had only dreamt about modi executing with perfection
2,sixer 
"2,didnt knew modi started this program 2010
dimaag bhi chowkidaro jaisa gaya hai"
2,this explains waah modi 
2,modi upgrade your mig21
2,you delayed your lunch for modis speech and thought was the one who had life
2,all cabinet ministers after modis sandesh 
"2,fyi
this 2019
for your eyes only "
2,yeah now feku modi will assure jobs space
2,the swag modi different
2,tax officials recover crore after auctioning paintings seized from nirav modiâ€™ home 
2,last modi accepted work drdo isro done under cong govt now what dismissed will say
2,narendra modiâ€™ anticlimatic space announcement draws laughs â€˜this meeting couldâ€™ been emailâ€™ 
2,same thing people can ask about degree modi
2,and media why did modi choose announce why during election time
2,cbi leave for london for nirav modi extradition 
2,there has been ultimatum issued says asit modi 30day notice given disha vakani 
2,modi mountain you are molehill
2,even toilets are built india after modi came power before that people were shitting road side
2,you are lying madam you always living with your mentality only modi virodh now time come out bcoz bharat agey badh raha hai matter who doing this jai hind jai bharat
2,please let modi impress voters before elections know 2011 had this capability 
2,congress and pidi logics credit goes only our army and not modi but for antisatellite missile instead praising drdo isro scientist credit goes nehru 
2,asat not against any nation speech highlights 
2,india fourth country after the usa russia and china have antisatellite missile modi announced today
2,india mindset that talk against modi bjp then non biased media not then biased 
2,arundhati roy says donald trump the effluent system that went wrong whereas indian modi system thats been coming since 1925 more between roy and 
2,mofi thinks doing theatrics after every second month the name adress nation can distract from core issues modi india needs jobs food health crops prices rahul working ground are working television rahul next 
2,yeah may will have taken lot time since have lots modi has spared thank himpls
2,congratulating the drdo congress leader randeep singh surjewala says the building blocks were laid during upacongress government 2012 
2,after may 23th modi 
2,india aquires antisatellite capability become space superpower modi 
2,can you spare your advices for bhakts who think modi did everything
2,chidambaram defends congresss nyay scheme asks why nobody questioned modis lakh math come having manifesto different from just saying something during election stop being lawyer all the time
2,sir mahagatbhandhan netanwon dimaag mai aag lag chukki hai modi speech sunkar will watch your presentation todays isro hatsoff our scientists total credits them jai hind 
2,twitter shooting for the stars 
2,pls understand ppl dont trust modibut they trust isro and drdo
2,comparing pappu with modi same
2,india stands tall space power honble rspct shri narendra modi 
2,you are giving credit totem nehru then why not now 
2,indira started garibi hatao they are still working thank god modi supported this mission and the drdo completed otherwise had been for khangress they would have never completed for another years 
2,satalite leo serjical strike done and get echivement congratulations our prime minister modi and our scientistsbut des drohi gang will demand proof
2,became possible only under the courageous initiatives drdoisro our modijai hind
2,why are you wasting your energy they accept anything but allegiance modi
2, congratulations mission shaki team and modi govt
"2,issues notice makers â€˜ narendra modiâ€™ for violating model code conduct
"
2,congratulations drdo isro and manmohan but not modi and forgotpeace prize 
2,livemint modis address the nation mission shakti highlights via 
2,sends notice producers film 
2,only can 
2,for gujarat riotmodi personally responsibledemons like farooq awho cleansed hinduspropogate antiindia sloganconfirm that modi did narsamharbut surgical strike phulwama credit modifools raise anti ntl sloganneed azadi from inclaykae rahega azadi inc
2,friend please vote for modi 
2,where are proofsoh waitwe initiated this programand you are taking credits 
2,thank you modi who give one example people india what congress did years
2,modi has fired that anti sat missile himselfkhud apne maze lene topic diya
2,you dont even know what isro did yrs you are questioning them even modi gave credit how shameless you can 
2,political advertising banned why are you doing for modi
2,under supervision chowkidar think the movie dictator befits modi 
"2,but today when have succeedjawahar laljee not working
today narendra modijee working saboot maangnewale ruko elections aane hum public hai sab pehchanti hai
nehru nehru nehru bussssssssss
modi modi modi modi"
2,modi hai sab kuch possible hai baar only for modi government
2,then that yet another feather modis cap these matters
2,for ghulam bootlicker like you even done under encouragement leadership modi its always done you stepmothers igandhisgandhi step grandfather jnehru keep your 
2,credit for technoachievements during modi regime goes technocrats only however during congi regime entire credit goes nehrugandhivadra dynasty 
"2,congress congratulates isro and modi government then deletes tweet
"
2,such capabilities have raised fears the weaponisation space and setting off race between rival powers 
2,what achievement india now elite space power narendra modi via 
2,and gandhi imposed emergency and karnatka professionals were arrested last week for being pro modi money transfers farmers rajasthan and punjab nowhere promised man congress does have some brainwashed followers garibi hatao big lie kickbackscongress
2,did the took credit for this only congratulated the nation think you will link elections with modi even sneezes
2,actually modi replied amith shah thadipar always asking wht cong did years today modi told india that cong made isro
2,surprise address the nation wednesday narendra modi has made announcement about the countrys mission shakti space operation 
"2,from the moment you heard the telecast how much youâ€™ crying for the fear â€œadvantage modi 2019â€
take break now"
2,and yeah and tell modi this what congress did years isro drdo aiims
2,âœŒâœŒunder the modi govt âœŒâœŒ 
2,prime minister modi says india now space power 
2,congress wishes isro modi but quotes nehru indira tweet fight for credits 
2,tax officials recover crore after auctioning paintings seized from nirav modiâ€™ home via 
2,running the closest atm heard modi addressing nation
2,modi india has registered its name space superpower doordarshan 
2,whoa 
2,thank you nehru because your visiontoday done 
2,isro and drdo are established pandit nehru but today credit goes mrmodi space war 
2,aisa hee hoga again again modi our india  
2,national security punching bag for congress modi 
2,you tag there with out chokedr just modi how that possible 
2,the accounts opened modi and for the drunkard husbands snatch itafter all these years all lot could come with paying money buy votes
2,antimodi thinking 
"2,congratulations isrodrdo india become 4th nation have space weapon modi
 "
2,â€™ heard you both say time and again that demo was biggest mistake modi can you bullet points explain why 
2,narendra modi india becomes 4th space power theâ€¦ 
2,because nehru makes sense and modi makes sense
2,can opposition face against modi
2,thought was 100 kills modi did not know toll was increased 250
2,earlier the struggles and fights communists against capitalists minorities against the majority oppressed against the dominant were isolated struggles need thank modi for one thing for showing that they are all intertwined arundhati roy
2,conducted nuclear tests under vajpayee govt and asat test under modi govt all this requires political will and 56inch chest jai hind 
2,are bhai sreenivasan tum kyom jalte itni modi not him who should announce the world your brother rahul gandhi your sister priyanka gandhi
2,bjp leader muralidhar rao booked for allegedly cheating forging nirmala sitharamanâ€™ signature anyone surprised rao modi shah blue eyed boy 
2,can believe can anti modi anti bjp anti national but can never dalla condemn this 
2,prime minister narendra modi wednesday announced that india had become the fourth country the world hit low earth orbit satellite space india joins usa russia and china with the capability hit low earth orbit satellite with asat missilepm modi 
2,the operation called lasted for just minutes and has made the 4th nation the world become space power 
2,the hype that modi creating for political mileage unwarranted 
2,congress trying take credit modi govts achievements
2,india stands tall space power â¦ via namo app
2,why pplz dont ask for atal kargil war bcoz modi not realiable there issue modis credibility
2,citizens never even heard modi govt initiating â€â™‚ï¸ but big mouth wasting valuable time taking credit for everything others 
2,must have been lie since came from modi 
2,such record can only made when you have modi with patriotism blood nation security heartjai hind
2,lok sabha elections 2019 over big rallies mark campaign blitz 
2,thats why say and modi acknowledge today 
2,now modi will take credit for that
2,cant this aunty its biggest news for india terms security space war baare mai kuch janti  sirf anti modi anti bjp pata hai 
2,20190327 081127z india election 2019 modi says india now space power 
2,congratulations sirâ— feel blessed have such leader like you 
"2,indias asat not against any country modi download the toi app now
"
2,congress praise modi govt then delete tweet why 
2,congrats modi you and all the people involved this mission
2,yadav you know who give these power drdo and isro its our modi please not react like this you are sensible person
2,all pseudo critics 
2,bataiye media bhi campaign promote karr rahi  instead saying listen her she saying 
2,they need attention for this election nope modi did 
2,thank you nehru during your time modi was born matlab kuch bhi
2,this was the highlight modis address nation 
2,credit goes the drdo scientists and all the people who initiated this operation along with the government and its head the modi
2,the entire test with confirmation target elimination took minutesthe project announced prime minister modi televised address mission shakti was coordinated defence research and development organisation drdo chairman satheesh reddy and
2,modi was the scientist
2,you have forgot mention this â€œ narendra modi was born congress era â€˜â€™
2,was expecting that modi will give chance others become india bigannouncement 
2,raga also hit several satellites during upa but didnt announce like modi because hit those satellites the ground itself saving the fuel for launch 
2,over big rallies mark campaign blitz lok sabha elections hindustan times 
2,ask modi want lakh account otherwise going consumer court and will complains gain you
"2,satellite was destroyd debris shud have fallen ground
where debris
what proof that india achieved this feat
what proof that india became only 4th nation achieve this
cong has already destroyed dozen satellites but never publicised modi proof "
2,feku modi drops the middle after something already done someone himself pat his back waah chor chowkidar waah
2,who built pyramids sunilnow dont say modi nahin banaye just asking for point view
2,forget about 
2,antisatellite missile congratulations another feather the cap isro opposition dont make election issue becos its not possible send man with missile hit satellite sent would die before gives proof hit opposition
2,modi did everything not drdo
2,pls release the isro scientists whoâ€™ been locked inside their cabins for chor modi make this announcement himself  since the announcement been made chor modi should release all the isro scientists asap
2,course modis annoncement shall cause you constipation your family seems you dont allow elders make big annoncement that why this nonsense tweet from you
2,modi biggest scientist india
2,already withdrew 10k from atm kya karu iska 
2,modi shame and not  just like hitler not  
2,report the election commission learnt have issued show cause notice the railways and civil aviation ministries over the use modis pictures rail tickets and air india boarding passes 
2,dont care dont have any satellites  
2,twitter tells modi could have been email 
2,big congratulations team and modi sarkar
2,western liberal democracies although suppose you can include modi india and bolsanoro brazil
2,trust you sir this proof very big slap modi bhakt
2,that why want modi 
2,what ever modi you feel red 
2,well then credit goes nehrus father standing that night
2,modi phd big lies beyond redemption
2,wonder who profited from this news think they had wind the policy decision ahead time they are going into harcore fundraising mode modi 
2,congratulations bharat drdo indian scientist and narendra modi 
2,breaking india and modi just proved that nearspace sniper 
2,while there was lot anxiety before the announcement twitterati were relieved after the addressed the nation 
2,modi gave sanction which was pending since 2012 were nda would have definitely taken credit 
"2,anxieties over mysteries remain
asat missile credit goes scientists but they were denied the honour announcing even their names were not mentioned how becomes prepoll credit modi
another gimmick
"
"2,takes balls steel
vajpayee gave the ahead for nukes
modi asat need nationalist which jiadidi would not understand"
2,the modi followers arenâ€™ ashamed the they celebrate think have misunderstood patriotism 
2,team leave for assist authorities extradition case 
"2,
after realising isro was nehru jis idea
modi like "
2,today have enough satellites that are contributing various segments such agriculture disaster management communication weather navigation etc said 
2,comrade what about your mahaaaaaaaaaaaaaaaaaaaaaaaghatbandhan with incindia west bengal want dethrone both modi mamatadi isnt 
2,political parties panic over fears modi will take credit 
2,dont know candidate know modi and nda massage our senior youth leader mukesh jee
2,congratulation statement should have been your starting one after that you could have abused modi
2,what low earth orbit leo that modi mentioned his address âš¡proud moment 
2,narendra modi visit russia for informal summit 
2,releases narendra modi story billion lies trailer 
"2,nehru laid the foundation for this program indiara gave the blueprint rajiv purchased the required parts our pappu built the satellite system singlehandedly reading ncert physics text book now this modi just pressed the launch button and took all credit
"
2,initiated you completed modi
2,they dont take such project without government mandating surveillance satellites and now this its modis mandate develop this not gandhi family
2,had correctly said anti modi has converted anti india now 
2,separate news one the name kejriwal asking for proof where are the debris the shot satellite modi 
2,modi his way
2,dream india that two steps ahead time and has the strength walk that direction narendra modi 
2,drdo has done then they got announce not modi next political tweet has political how come you used puncturewala etc lets not get personal and tweeter meant for sharing views and ideas not abuse bye
2,joining some dots fully concede speculative nature wonder there connection between gardiners brand brexiteering and his close relationship with corporate interests modis india trade deals there somewhere
2,credits nurse who helped delivered nehruji hospital who established drdo modi credit nhi scientists magar nehruji scientists janme the 
"2,isrodrdoindian armyairforcenavyall created modi after 2014
what congress has given this nation "
2,nothing matter dude will vote for modi lene credit
2,they still overrate modi 
2,and then was stopped because manmohan singh didnt gave the orders was modi government who showed political willness
2,india gets antisatellite capability become space superpower modi 
2,india joins russia and china elite group nations that has the capability target satellites modi says 
2,that was years ago today 2019 modi govt has guts which 2010 manmohan singh govt never had
2,india fourth country after the usa russia and china have antisatellite missile modi announced today 
2,when you dont know what expect when modi calls for announcement  
2,you should stop giving her work she anti modihindu her tweets are instigating violence and provoking hatred
2,that means nod was given modi govt
2,modi just short saying india came into existence 2014 nehru lived another planet  
2,tomorrow when modi will eliminate poverty credit will given indira gandhi coz she coined the slogan â€œgareebi hataoâ€ for every unaccomplished missionyojana there will nehru gandhi mms give credit for
2,nehru launches isro abd modi launched igro
2,answer à¥‹à¤‚à¥€ à¤¿à¥à¥‡ who the modis intention todays drdos its political will which executed today not upa era 
2,psus  india built before modi became website hacked and lost all contents and even for page after weeks did plagarism this the pvt sector army shakti 
2,spectators can heard saying â€œchowkidar chor haiâ€ during the ipl match between kings punjab and rajasthan royals the sawai mansingh stadium jaipur 
2,pak should standby enemy till may midfor modi have josh
2,indias space program started nehru asat program initiated upa 2007 asat capability achieved drdo 2012 credit taken modi just weeks before 2019 elections 
2,said india would only the fourth country have used such antisatellite weapon after the united states russia and china 
2,modi claims india has tested antisatelliteÂ weapon 
2,congratulations scientists modi 
2,the likes modi wouldve had believing mahabharat internet and only studying national priority subjects nehruâ€™ foresight and vision has made todayâ€™ achievement possible 
2,now modi should realise how visionary was nehru who dream isro 
2,why have vote for bjp nehru only inaugurated drdo modi vaayila thaan suduvaar vinveliyil alla
"2,who started linking with elections
media journalists modi haters
who are condemning link with elections
media journalists modi haters hmmm  "
2,this nehru childrens day walla 
2,now arvind and momta will ask where debris congress thinking how confront modi 
"2,mamata this gross violation moral code conduct
modi "
2,biopic modi just before elections only hope the book not about him
2,india would only the fourth country have used such antisatellite weapon after the united states russia and china 
2,librandus who are praising nehru over this are same people saying that modi shouldnt get credit for this doglepanti inka koi hath nahi pakad sakta
2,modi address the nation 
2,like scientific cum political stunts might fool dozed bhakts but this reality will not anywhere and keep haunting modi 
2,modi didnt took name bjp his min sperch but congress party boot licker took time give its credit nehru and smt indira gandhi zindagi bhar maa bete talwe chaat mar jaayenge congressi sab
2,chunav aayog kahan hai modiji god mein same clueless wonder anchors pliable channels suggesting mission shakti began week ago modi regime and his triumph wah whatsapp media 
"2,when election code consduct running how modi can address nation
any thought election commission"
2,pmolive prime minister narendra modi address the nation soon 
2,modi against polished elite people now shoots now satellite 
2,modi maintains the lying streak again the thing claimed actually news from 2012 
2,believe you not modi
2,dont kanjjus give some credit modi jee slaves dynasty
2,modi reached till space and congress still stuck rafale 
2,differ differed with congress 2014 now pro bjp till the time modi there feel protected shiver just thinking rahul gandhi 
2,basically vote for modi  
2,some libs are pissed about modi making public not scientist especially ndtv guys 
2,india becomes 4th nation enter elite space power club with antisatellite weapon announces modi via 
2,then was manmohan singhs mistake what should modi 
2,modi did 
2,yeah bihar and mumbai voters vouched rajan its another thing post demon they were misled modi bjp 
2,dont call modi because unka toh jio mein chala gaya 
2,arre 2012 drdo had announced acquiring this capability for anti satellite missiles but today modi makes the same announcement national prime election season take credit surgical strike wah modiji wah 
2,expnb chief approaches embezzlement case 
2,also congratulations narendra modi also
2,all things announces are planned upa but didnt have the will execute
"2,agar kejriwal mistake kabhi modi tarif kar bhi toh phir woh kya karenge
option will say was coughing and his cough was misunderstood
option will fire his speech guy saying was fudged
option will take sanayas and himalayas"
2,modi shameless because didnt acknowledge singh extend the logic who has accredited everything family and not singh bhi ghar the 2012 mai wait 
2,congratulations narendra modi and all our peopleour next step space ground missile like america
2,heres what one should know that mentioned 
2,problems were der from 1947 sir dey being shoved dont worry modi take care
2,with operation shakti address did modi markande with the opposition playing within the rules but against the spirit 
2,not allowed ask for any proof modi regime will considered insult indian scientists
2,sirplease donâ€™ give heart attack shri modi our prashant chokidar with such comments 
2,you get the privilege meet modi please bring this with him
2,1st you congressi ppl decide who started this program nehru manmohan singh credit goes modi â˜ï¸
2,yellow and red kaftan should big men
2,modi claims have become space superpower after india tested antisatellite weapon simply ridiculous modi could not control the land how can claim become space super power
2,then isro should have done the announcement not modi but then wanted the credit for upcoming elections
2,sir pls ban modi else india going added security council with india being 6th permanent member soon
2,rise barath mission sakthi thank you space team india and modi 
"2,chk facts
ambani got contract 900cr
nirav modi choksi not part govt
hope remember madhu koda scam"
2,mission 
2,kkr not thay big was expecting modi say â€œ saala cup namdeâ€
2,modi after todays speech 
2,bankers before modis announcement 
2,how can modi take credit nehru started isro launching his missiles edwina while entire india was fighting the british chacha nehru was showcasing his bed mounting lady mountbatten
2,donâ€™ react modi plan was pit scientists against opposition just say well done and move 
2,this calculation come before demonitisation would have supported but now support you modi and team deserve each and every support
2,every project congress been cleared achieved under dynamic modi shame you congress should take credit its non performance from nehru mms
2,once asshole always asshole you people should lynched death actually anti modi has become anti india now for people like you 
2,narendra modiâ€™ anticlimactic space announcement draws laughs â€˜this meeting couldâ€™ been email via 
2,also think had thanked our scientists 2012 maybe modi realised years later
2,wonder modiâ€™ going take credit for gold medal the sack race school 
2,dont you think that youre antinational you should thank modi for allowing drdo and isro still function india 
2,there shouldnt nehru modi this case 
2,people seem butthurt that modi announced why why cant announce this country this mission national importance moreover national security when scientists dont have issue his announcing why are these people butthurt just because its modi
"2,priyanaka chaturvedi congratulating nehru for are drdo
instead saying modi theatre day congratulat for your drama company"
2,bhai what the achievement modi here isro was built congress and all the scientists educated from the institution built congress all research and funds and were allocated congress what modi doing here
2,you lover pappus govt did not sanction for was modi who took the lead and provided funds 
2,india stands tall space power narendra modi â¦ 
2,upasana the time these dumbasses understand the technical precision mission shaktimodi would swearing from red fort
2,just tell who alternative modi
"2,when modis disciples gave him mission shkati speech
modi  "
"2,uncle will like this forever modi addressed the nation and the same was acquired 2012 why was not tested
à¥‚ à¤¾ à¤‚à¤¼à¤¾ à¤¾ à¥à¤¾"
2,knock knocki believe you once wrote about this 
2,say namo again jai modi 
2,you might hater modi
2,india news nirav modi extradition cbied team leave for london 
2,nehru laid the foundation for this program indiara gave the blueprint rajiv purchased the required parts our pappu built the satellite system singlehandedly reading ncert physics text book now this modi just pressed the launch button and took all credit 
2,indian scientists worked for years from congress govt modi just minutes took away all the credit
2,watch this understand truth
2,narendra modi turned out yeddyurappa india today 
"2,they say idea can change your life
but did you know that reach that one idea you must cross sessions that ransack your mind sharing one such picture our director piyuesh modi with students avans business during brainstorming session "
2,lying concealing factsinfodata are part his via 
2,our scientists are space soldiers and isrodrdo are our space army salute our space soldiers and hats off the political will our shri narendra modi jai hind
2,space superpower india 
"2,cbi team london march for hearing nirav modi extradition case indiatides
"
2,that isros job what your contribution that mrmodi political science
2,never its your place
2,congratulations modi drdo for asat space power
2,modi surprise with agni 
2,outwitting modi one tweet time  
"2,bilkul sir also support modi again india âœŒï¸âœŒï¸âœŒï¸
gussa nhi hona"
2,yes congress must learn from modi said that would give lakhs and has done that
2,aap time skyscam chori corruption yese bahat scam but its modi time only jay maa bharati also bikas
2,nehru must turning his grave after coming know that modi hogging all the limelight credit for this anti satellite contraptionafter all was nehru who laid the foundation and nurtured this programme 
2,modi canâ€™ write missile without watching the paper 
2,continuously they are doing some bullshit and â€™ all because she opened about being modi fan
2,they both are war criminals 
2,dont tell modi didnt gave enough entertainment
2,sir what the proof this who saw that satellite was hit and destroyed not modi lying please ask for proof immediately without delay 
2,every body knows modi change methodlogy for gdp
2,your party launched lot things but started eating betweenso just chill its gonna modi 2019
2,drdo was working since 2012 has nothing with modi had modi not office still drdo would have achieved 
2,and modi has violated mcc this all get votes the mahaspacedoutgathbandhan will now complain 
2,indias asat not against any country modi times india 
2,sir know that you dislike modi because the injustice done for moment can you keep that aside and appreciate the achievement some reading pokhran you will understand what meant
2,dont worry modi will give you lakhs before elections just wait for 
2,mamata banerjee file complain with modi announcement
2,when drdo scientists informed modi about anti satellite missile system 
2,isnt mrmodi abusing his position influence voters isnt breach model code conduct
2,ellanu nehru madidre ivaga yak modi credit tagotane establish maadi adralu scam madirtare its modi who supported this not nehru
2,king 
2,assure world asat wont used against any country modi 
2,was guessing nirav modi landed delhi 
2,india election 2019 modi says india now â€˜spaceÂ powerâ€™ 
"2,another googly narendra modi
through the chink the model code conduct"
2,ppl response after seeing modi speech 
2,thats why modi 
2,because sir you not read english you are not read this years before article 
2,reached till space and still stuck with 
2,public know that isro and drdo who achieve this mission not mrmodi but see all chamcha anchor will say mrmodi did 
"2,but all the stuff antimodi debunked this video nothing tulsi should have defend
"
"2,wah modi wah
what india achieved 2012 you bring that back 2019 just before elections even this was announced should have been done drdo scientists why the hell you needed address the nation for votes "
"2,ravi 
there was speculation that modiji going for another assault the borders before elections the contrary was this 1145 1200 breaking news war satellite today modi made disaster bothering and therefore getting wrecked "
2,modi emo attention seeking drama queen who cant bear share the limelight 
"2,alert
sensex 106pts
nifty 36pts
banknifty 88pts
rbi finally has tool that can fix all indias cash needs
tatas check into airport biz with deal
flipkart board okays phonepe hiveoff plan
defence stocks rally after modis speech"
2,begins addressing the nation says india has established itself space power 
2,pic with modi rahuls place height impossibility 
2,seconds fame huffpost has featured tweet 
2,indias asat not against any country modi via 
2,lutyens asked modi replied look you see any satellite
2,for once would have made sense modi had said was all because nehru 
2,govt representatives asking questions oppositionlol waah modi waah
2,congratulations our shri narwndrea modi and drdo together with our scientists for 
2,will modi yes
2,isro private property narendra modi
"2,kant knt say india bucketlist 
makeeeeeeee happn bfre northernlights trip "
2,youre among those who dont want modi gain political mileage out mission shakti may suggest you stop talking about the test altogether youre only doing his work
2,tahseen bhai drv saraswat baby may not knowall are involved from sarswat narendra modiof course nehru well
2,has sent big message and jai modi 
2,modi have launched space weapon that makes part elite club usrussia and china defence lutyens media 
2,the system dada are indian muslim the system fighting against modiâ€™ india living nightmare for muslimstidsstwamp
2,reacent election modi got and all rahul mprajasthanchattsgharkarnatakamanipur goa
2,congratulations modi and all people country
2,why people giving credit moditrue credit goes isro 
2,thought modi was going announce that cure for malaria has been found
2,get well soon modi never said did praised scientists throughout
2,modi and amith 
2,well said coincident 
2,isiliye support also narendra modi
2,dave matthews band modi 
2,why donâ€™ congratulate modi sarkar
"2,modi the people
truth lies "
2,assure world antisatellite missile wonâ€™ used against any country says narendraÂ modi 
2,nirav modi row cbi likely leave for london 
"2,can see modi there 
can you "
2,once addict always addict did anyone said anything when everyone scratched their bolls appreciating their achievements but modi does and everyone gets constipation shame you
2,burn 
2,demonetisation again modis surprise address takes twitter storm âš¡ 
2,lolsat launch people would just demean the feat achieved the scientists just because was announced modi some them like this who does not even understand what was done has say because modi announced 
2,â€œ hallmark our scientific aptitude commitment national securityâ€ tweets smriti irani 
2,cong challenges modi clarify stand its minimum income scheme business standard 
2,the operation dubbed operation shakti makes india part elite club have achieved such feat modi said alongside the russia and china 
2,has modi taken away your job
2,bhai itani daya aur samman umad raha hain tum ticketfrom when not giving ticket years netas promoting young leader become disrespectyou become mentally bankrupt 
2,this the problem with some ppl ofcourse credit goes scientists but why not modi agar manmohan nehru hota hota kya test generosity nahi bakchodi hai
"2,indian scientists worked for years modi just minutes took away all the credit
"
2,and the government under the leadership narendra modi 
2,modi claims india has tested antisatellite weapon 
2,always appreciating whatever modi doing 
2,honble prime minister srinarendra modi addressed the nation today 1225 called mission shakti space surgical strike the prime minister said indian space agencgy has hit anti satellite thats 300 kms away 300 kms has hit satellite just minutes
2,congrats narendra modi govtwithout their support would not have been possible
2,what modi said â€œindiaâ€™ achievementâ€ what modi haters heard â€œ achievementâ€ the solution for this defect 
2,congratulations modi sarkar 
2,congratulations drdo isro prime minister modi jee
2,modi had big that you guys still orgasming that 
2,look now media and congis organized well planned interview raghuram rajan only highlight the issue jobs target election campaigns modi short these ppl dnt care about jobs but ryt now only effect election campaign mind 
2,modi today reached milestone the space program thank all drdo scientists supporters rahul gandhi was pandit nehrus vision that today achieved this milestone citizen still under confusion whether called nehru was scientist 
2,congress chief rahul gandhi modis announcement well done drdo
2,bjp supporter why are you defending modi
2,modiâ€™ announcement today was about india deploying satellite low earth orbit can used antiballistic defense weapon â€™ like the strategic defense initiative launch president ronald 
2, india stands tall space power narendra modi 
2,modi govt has done well then experts any field support himthe people who have alot this country criticizing him infact work years only blames years congress 
2,waiting for bhakts claim that â€œantisatellite missile modi orbit â€˜à¥‡à¤‚à¤¾â€™ haiâ€ 
2,for another years just cannot afford that way voting modi
2,sorry stealing your thunder love your theatrics but phir baar modi sarkar
2,some are giving credit modi some are giving credit nehru indian scientist must feeling like rahul dravid 
2,work can done gave majority and willfull government centre unlike maha thugbandhan for indians who choose modi sarkar 2014 
2,president the chief the mission but not modi
2,congratulaton india congratulation scientist cngratulation modi govt
2,mrgandhi needs jupiters escape velocity understand what the heck modi did today 
2,does election comission has been castrated modi 
2,60year raha tha 2024 plan banao 2019 only modi 
2,you fought wars with when congress was ruling its doesnt make any difference either modi congress
2,congratulations modi sarkar
"2,specific
modi chor hai"
2,former isro chairman shrimadhavan nair said that modi had the courage test what remained unsaid was that the earlier govts didnt have guts indeed test missile space 300kms away requires courage indeed
2,niti ayog was created modi there was niti ayog before 2014 get your facts pil babu
"2,drdo could not achieve this 2007 during congress party rule counteract the test done china and usa
this political will modi government"
2,now 
2,india now has missile hit satellites space declares narendra modi 
2,with 
2,taking this and sending all modi baiters network who accuse him being alone times crucial decisions
2,same chaps termed modis varanasi road show during campaign desperation won landslide aisa desperation achha hai 
2,à¥‡à¥à¤¿à¥ youth brainwash rhe against modi government kuch kariye
2,pidis are rush credit rangeela nehruthey want discredit modi lage hue hain
2,modi violated code conduct for his political gain 
2,surgical strike modi 
2,did mentioned anywhere india got achievement because modi you are fooling yourself
2,ohh suddenly have constipation when modi came and stole all the thunder idea india according your praying allah not goddess kali
2,even modi not virgin now     
2,surgical strike modi
"2,whenever modi does surgical strike one missile misfires goes urswonder why 
missile smells rotrest them goes pakistan "
2,bappijuppi leader inc congratulates modi for theotretical credit space achievement india want credited only scientists mooka credit who never moved clearance from mafia anthino miano pappu mother was acting parliment place for law making
2,issues notice makers â€˜ narendra modiâ€™ for violating model code conduct 
2,burnol moment for congress bootlickers like you understand  modi did not say did  hope get well soon and look for extinguisher
2,issues related national security and disaster management not fall under the ambit the model code conduct sources announcement 
2,modi sarkar say link proofs lay lain 
2,only modi jijai hind
2,for those losers who are tweeting that india have this asat capability unless its tested its only paper like had capability build nuclear bomb but took pokhran show the world are capable takes political will which modi has 
2,modis address the nation mission shakti highlights jai hind
2,what his rolezero 
2,the key word political resolve and gumption modi has shown 
2,hope from and this mission started 2012by drdo during upa feku ferji rastarvadi bjp modi nautanki hai
2,what modi did not tell you address nation india had achieved asat capabilities way back 2012 via 
2,for building the institutions which have been destroyed one and only modi nation needs rescued from this tyranny
2,aka break from ever since she welcomed her baby girl 2017 
2,enough said what guys think 
2,not accusing modi anything might have accused the bhakts giving him credit for everything youre inclined construe words accusatory you understand the difference need tutor now
2,this election about modiâ€™ firmness national security rahulâ€™ desperation power his ponzi schemes
2,are pro modi now
2,for 
2,congratulations isro for creating such masterpiece and congratulations modi once again
2,nothing and say again nothing will change the prevailing support the country for bjp and modi you know why because hawa badal gaya hai sahab
2,short thank raga for motivating modi towards 
2,work done drdo publicity for modi 
2,honoured work under modis leadership jaya prada joining bjp 
2,modi has stated mission shakti not aimed against any countrymission shakti aimed strengthening indias overall security
"2,and modi govt gave that nod
"
2,belief that govt should defeated the election only growing day daythanks visionary leaders post independence have institutions like 
2,art collection auctioned for 5484 crore 
2,today modi got minutes earlier than his regular time what fault would you find him for that
2,what the use promoting troll pages
2,day will come whn modi praised when student topped the 10th 12th exam after lisiting his speech
2,basically you wanted announce that because you dont feel modi 
