,category,clean_text
20123,-1,Sandin her life away. Could use your HELP at the garage. 
20124,-1,i'm so screwed. i only have 1.5/5 pages done with this stupid research paper. i need prayers 
20125,-1,@DonnieWahlberg Nkotb must be down I can not get on iy 
20126,-1,Its such a nice day out but Im stuck working inside! 
20127,-1,I wanted to spend the day in the sun but its hiding behind clouds 
20128,-1,"producer told me to go on vocal rest. been straining em in recording studio for my demo. hope it works, my throat hurts "
20129,-1,@maryelleuh costco I have officially given up and said to myself that they won't call me and it's time for me to find work somewhere else 
20130,-1,Like how?? 
20131,-1,Got a sun burn on saturday. Hurts like hell 
20132,-1,@Starlicht *hugs* Good luck... &lt;3 You poor thing 
20133,-1,@sarafahey its been doing that to me too 
20134,-1,@Sean_McGaughey Hey Sean--where are you?? You are missing some good stuff... #pab09 
20135,-1,@chocolate_dip the homies went last week &amp; said it was jumpin &amp; they were faded.. i cant party on thursdays no more 
20136,-1,At the doctors 
20137,-1,@edwardgarcia that's the worst thing to forget 
20138,-1,@ashleyyosaurus oh I hate waking up right before awesokme dreams! It happens to me a lot 
20139,-1,I miss dance   *with all my love*
20140,-1,not happy! In london and its chucking it down! 
20141,-1,Could be doing so much and instead can hardly move...should be decorating altar boxes right now   ...Is 38 too old to sulk? lol
20142,-1,hating the lack of money and having to write up budgets a million times over. wish i had 10 grand 
20143,-1,Throat still really hurts. I think im comming down with something 
20144,-1,@DYNASTYLA24 me too! Four months is such a long time without basketball 
20145,-1,so much for the pool! It's dark as night outside 
20146,-1,I don't know which is more painful ::: my tatoo or my shoulder sunburn... 
20147,-1,just got back from kudat. back ache and numb ass hahahaha he's stuck there 
20148,-1,@petewentz awww. that's sad 
20149,-1,Poor baby Claire.  her teeth are coming in.
20150,-1,My daughter has nits  and it's her primary school graduation tomorrow. She knows exactly where she got'em - visible in her friends hair..
20151,-1,mom left...  she will be back tuesday...  so we can go to carowinds...
20152,-1,"@auntjo Oh, Harm! That sounds dreadful!  I'm sorry you're not feeling well, honey. *smooches*"
20153,-1,@shaaqT i got paid on friday...and i'm already feeling poor!!! 
20154,-1,"pretty gutted we cant do Beautiful Days this year, our resident dogsitters are away, so no-one to have marley the puli pig dog "
20155,-1,@ChantiParnell oh yeh i suppose  soooo not looking forward to it! AT ALL!  would like at least another week off!
20156,-1,@infamouslexijay me too  what u painting?
20157,-1,@jeepjenn well hellooooo sleepovers!!  :-D  For some reason I'm seeing hardly any of your tweets.    I have to go to your page to see them
20158,-1,@xMeganBrittanyx I won't be able 2 watch OLTL 4 a few days.  Already missed yesterday's episode. Just read bits &amp; pieces of it on Twitter.
20159,-1,no time to twitter 
20160,-1,"Urgh, to answer my own question - yes I should be worried. Host's RAM has become faulty.  I can't afford this!"
20161,-1,@pananakins yup already contacted them...waiting on my email! 
20162,-1,don't want to go to work 
20163,-1,@microwavedkat Jealous! Vincent is almost 9 MONTHS and still NO teeth  Haha. Congrats on the teeth!
20164,-1,on my way to the doctor 
20165,-1,So annoyed. One if my team left their bag in the pub so I took it but left my favourite top in the pub. Gutted 
20166,-1,@Jonjon112687 i miss you  come couch cuddle plz
20167,-1,wondering what to do about the non-working situation... probs gonna need to borrow money from the rents 
20168,-1,I have to organize so many things today. I'm pressed for time. 
20169,-1,Why wont they make Slithereens http://bit.ly/pNVli OSX compatible  Been wondering that for years. Used to love that game.
20170,-1,Summer isn't as fun as I thought it would be.... 
20171,-1,Happy father's day!  My daddy is in Michigan 
20172,-1,Ugh I have saturday detention  not even my fault!
20173,-1,baking fails 
20174,-1,"LAST DAY OF SCHOOL IS 2MORROW!!!   SAD  BUT , GLAD 2 B A SENIOR NEXT YEAR!!!!!  2010"
20175,-1,The film was Amazing! U laugh and cry in the first 15 minutes! The dog is JUST LIKE my golden retriever. I miss him soo much   @hippiekat
20176,-1,heading to cathedral. late  #onroad
20177,-1," OMG! i hear everyone snoring,but i cant sleep."
20178,-1,doesn't even do that 
20179,-1,@joeruiz its black but its a guy driving so def not @evaruth 
20180,-1,fuel girl buggy flipped over with 5people on in-many injurys 
20181,-1,NOTHING SOUNDS GOOD! MUSIC FOR ME IS DYING! 
20182,-1,So incredibly annoyed I got the Bayonetta cover of Edge 200. It could be the greatest game ever but it means nothing to me. What a waste. 
20183,-1,"@meganmcmo I hate when that happens.  But hey, now you have time to yourself to watch a movie or something. "
20184,-1,@eboyle In a lot of pain. He's getting surgery on Monday to have a direct point for morphine to go in. 
20185,-1,"@PushPlayCJ : okay so personally, I'm not too happy with this move from Long Island of yours. "
20186,-1,"@bandofmagpies Damn them!   Seriously though, that sucks...."
20187,-1,waiting for the sun to come out 
20188,-1,@KidCalloway what's wrong w/ gay guys 
20189,-1,@CaliSzFinest you didnt hit me up today 
20190,-1,Apparently Twitter is experiencing some delays - my text tweets are showing up like an hour after I send them.   Sad panda.
20191,-1,"catching the last bit of Later with jools .. last in series .. sob, cry "
20192,-1,Oh hun. I'm sorry. I know how those are. 
20193,-1,@Nalden What for?! Sorry can't DM you! 
20194,-1,@superbad24 don't tell me he woke you up to ABBA songs 
20195,-1,@thenewbnb Where  cant see it  on Pg5 it has some women holding huge ciggarete... is that u ??? :-O
20196,-1,@james_herdman  Ulcerrrrrrrrrrrs... still not as gross as the video we watched.
20197,-1,@Lilian_c08 miss u 2 
20198,-1,"ghosthunters is an awesome show , wish it came on more often "
20199,-1,@LucasBlack There was the Cargo-Lifter project but that seams shelved  http://bit.ly/FpqgE
20200,-1,"@Ashemo that sounds really interesting, so your talented? yh babysittin was really boring  wt u up2 today thn?"
20201,-1,@ddlovato Wish i was. 
20202,-1,"work was so busy tonight. you would think after getting sunburnt on the last day of school i would learn, apparently not. i'm all sore "
20203,-1,"@ComcastBill I used to get under around 5ms, nowadays I get around 35. "
20204,-1,Mark is leaving me 
20205,-1,The Samsung i8910 Omnia HD is amazing... great quality. Pity there is no US 3G on board 
20206,-1,"is at work, and really freaking tired... "
20207,-1,"been searching for friends on twitter, seems they haven't discovered @twitter yet. been on @Secondlife too, same story "
20208,-1,In other news (as the far too many of my tweets are about marking these days!) - my graze box hasn't arrived.  
20209,-1,is back from work and wishes i could make everyone happy! 
20210,-1,"@DJEsquire Damn, I wish I was at that BBQ, damn sure ain't nothing like Bklyn BBQ's.  I'm missing BK right now. "
20211,-1,@LizS4ra yeah  i think so
20212,-1,@surbhi04 will actually miss you on yahoo as well  #battleground
20213,-1,@Mother_Tongue  feel NOone would take purse/money ya know? teaches me lesson. i know i walk away from purse at grocery store. so sad. so. 
20214,-1,a lil dissapointed w/the way the warewolfs look in New Moon 
20215,-1,"@RutledgeWood Grrrrr! I can't watch, no cable tv  that's why I'm here waiting for updates and details.LOl I want my cable back! Have fun!"
20216,-1,getting ready to watch living proof oh yahh carrie is gone for 5 weeks she left us  i so sad
20217,-1,"@misswiz Feeling rough  Would say I will never drink again but it would be a lie, maybe just won't drink today."
20218,-1,Wow Twitter is kinda quiet...guess everyone but me is out doin fun stuff  LOL
20219,-1,it's gonna rain today... no biking 
20220,-1,@MelodyOfURLife  Awwww... That would be awesome to be out in! Sorry your trapped for the day! 
20221,-1,@xciaosuicide that is bad ass! Too bad that does me no good in San Francisco 
20222,-1,david tennant finishes filming Doctor Who this weekk 
20223,-1,fucking rays lost again. 
20224,-1,@FrickFrackGirl lucky! I miss thunderstorms! we hardley get them anymore 
20225,-1,"@malibusugar I really hope you're doing okay  if you need anything, give me a holla"
20226,-1,@tgtommy the link sent me to a tax relief web page 
20227,-1,@noofnl ASS! better bored at home then at school 
20228,-1,WHY CAN'T I DANCE LIKE TURK?!   
20229,-1,I had a dream that all of the HATERS in the world died  It was sad b/c there was nobody 4 us 2 STUNT on! Thx God for haters = we NEED U!
20230,-1,@xxmcr_ladyxx surgery tomarrow  have your phone back?
20231,-1,@Mach712 You poor thing 
20232,-1,Home finally!... Still can't move my stuff yet  tired &amp;hungry and I need to find a ride to the story so I can finish thee Fathers Day gift
20233,-1,I miss Dave Chappelle... (via @beautyfulashley) me too 
20234,-1,@Lworley_335 i am jealous its storming there!! it never hit cf 
20235,-1,@Jessicaveronica and leave our sandy beaches behind   hehe
20236,-1,"return of the spider that escaped the other day, woke up to it on my arm.. fml, im sleeping upstairs tonight "
20237,-1,I forgot my cheeto/coke money today and my tummy is rumbly. I have to remember to carry cash more often 
20238,-1,@missal You should!!!! I can't go.  Go for me.
20239,-1,No more iPhone 3.0 exclusivity  .
20240,-1,Very concern with friend of mine. He suffer retinal detachment. Hope he's ok. Very scary.... 
20241,-1,driving back from myrtle beach 
20242,-1,"@AliciaNie @MaKUltra Never did have much hope for Ghostbusters, its just a pipe dream, the amount it was flung around "
20243,-1,@Mireillee90 Nooo leave me alooone :'(  I wish I wasn't that stupid to do this shit today.. can't eat until 22:02! 
20244,-1,"@sarahsea Your hair is lovely. I got mine cut short recently as it was coming out due to lupus, wish I could've kept it longer "
20245,-1,Does not feel healthy 
20246,-1,@cessii AW &lt;3 Sorry.  I wanted to stay there too!
20247,-1,Tomorrow and after 2morrow I must remedial physics and math:'( because I got bad score of this 
20248,-1,"@Char_SOS he/she has bein doin it loads recently, and i trusted him with something big and im just worried hes gona tell everyone now "
20249,-1,no peace dot love for me   straight to the ap...
20250,-1,...and we did 
20251,-1,@t4mmy aww that sucks!! 
20252,-1,fuming that someone tore pages out of a library book 
20253,-1,This machine stole all my money!!  http://yfrog.com/0w22vvpgj
20254,-1,"@moderncowboy nope  I have so many freakin passwords, I don't know why I didn't put it in my password keeper...sigh...."
20255,-1,"On the road, can not watch Federer  What is the score? #federer"
20256,-1,Felt one tooth without the braces bracket. I got soooo hype 
20257,-1,argh. bad luck. unstable network 
20258,-1,@darioMCH you will want to kill me for 2 reasons: firstly I can not tomorrow 
20259,-1,"Nooo, stuck on the f***ing 101...drank to much water...I really have to go! "
20260,-1,@anniebananieamr I'm poooping it out right now!! Ughh talk about a bellyache  love youuuuu anna-rullie lol
20261,-1,"Physically, emotionally, and financially drained. "
20262,-1,"ugh, suuuper tired  waiting at bills for my ride."
20263,-1,at home getting bugged...nothing much to do.  
20264,-1,@Jonasbrothers it would be so amazing if i could go to one of ur concerts in the US  listening to the new songs and waiting for the album!
20265,-1,went for a run this morning and now my face is sunburnt... and I used sunscreen! 
20266,-1,Ok they're on the Marine Stage and no it's not Paramore 
20267,-1,@SL05NED hey not bad lol &gt;&lt; well im writing notes and notes and more notes then referring back to them.. dunno if it will even work 
20268,-1,so much work to still do!!! 
20269,-1,"@clare_10 if i hadnt spent so much on the ticket, i probs wudnt go either  how was boyzone etc? xxx"
20270,-1,@Jon_Campbell88 ripped a pair yesterday haha. no its still not working  sorry
20271,-1,"I don't wanta do my exams, don't make me "
20272,-1,@lulliecarole too bad i don't  but i'll tell you as soon as i got one! :p
20273,-1,My shoulder hurts 
20274,-1,@orpheous87 Me too. I used to have the single but it's gone walkies 
20275,-1,is working her last day at KOP!   Kinda sad....
20276,-1,Pretty sore! The little things frustrate me. I can't believe I can't even pick something up off the floor!  Praying God gives me patience!
20277,-1,unloaded Spaz - crashed... 
20278,-1,@msnickiminajfan i asked if u rapped u never responded how could it b u then 
20279,-1,Tickets for tomorrow nights QI cancelled  I blame @stephenfry  - and I can't go for when they offered other tickets
20280,-1,monday  booooooooooo
20281,-1,"90210 was better tonight BUT i miss the final episode next week, and the last two episodes of BNTM,  i'm hating holidays now!"
20282,-1,"@Jonasbrothers i guess i just must be one of those people who arnt very lucky  im so devastated, im a musician and you guys inspireme "
20283,-1,@chrismealey That's... that's just madness! i need to spend more time in denver 
20284,-1,"Dear bladder, go die! @sgarland... I hope your kidneys feel better. How did this happen to us!? "
20285,-1,"My gmail spam filter &quot;broke&quot; over the weekend. Either gmail can fix it, or I'll have to abandon the account "
20286,-1,Feeling like crap today! My poor nose  Gearing up for all of my June shows. Can't wait!
20287,-1,"@annthegeek : re- 22nd - The way the cult of personality is going, I think there would be a lot of popular support for it. "
20288,-1,@robstereo my mommy didnt let me see you guys today 
20289,-1,Farrah Fawcett just died. sad   Not sure what that says about marriage tho since  Ryan O'Neal just proposed couple days ago. lol.
20290,-1,"Trying to figure out what I want for dinner. I haven't been to the store in over a week, so I don't have much here right now. "
20291,-1,@rachelcapil  deleted b.c f copyright laws....
20292,-1,"@shoestringing yes, now if we could just get salesmen to believe that "
20293,-1,Didn't get to see the hangover  last night  unexpected family. Off to Annaheim Sk today for a bridal shower! (is there a casino there?)
20294,-1,Still unpacking 
20295,-1,I just woke up :-D and now I have to get up and clean up my room 
20296,-1,Last day at the lake 
20297,-1,is starting to not feel good again. 
20298,-1,aiiiii Damb It!! someone that i was 14 or 15 right now at the Doctors Office!! 
20299,-1,@TwistUvFate i DIDNT wear heels..lol wedge one day and then flats..so i dont know... 
20300,-1,@waddle2u hmmmmm...if only dean winchester were here . he'd know what to do lol !..feel better 
20301,-1,Or McAlisters that is... May go back tomorrow and get what I want anyways. 
20302,-1,I wish I had an iphone 
20303,-1,sorta wishing i wasn't working tonight.  
20304,-1,"every single song i've texted in to be number one has gone next. thats well shit, they'll never read us out "
20305,-1,"She suggested an HP joint that was dope for 699. 17&quot; HD screen, 4GB RAM, forgot harddrive memory but it had a lot. Think it has Vista "
20306,-1,@dtran OOps! wrong person! Sorry 
20307,-1,@marysidney78 yeah for this week next week it changes im still in training 3- midnight 
20308,-1,@chanellybaby my French teacher said she once chased a rainbow that ended in her field. She said they move when you walk towards the end 
20309,-1,@kaitlyn_salonga no it's not working... i hate my phone/life...   and don't worry - i'm sure you'll do just fine - and i'm really patient!
20310,-1,i just want my car back. 
20311,-1,"so does not want to work today, or tomorrow, orrr Saturdayyyyy "
20312,-1,But I will probably never see Katie in concert. 
20313,-1,"@shaggieshapiro Anyway, I was just trying to make you happy. "
20314,-1,"so that's a science test, maths test, science scrapbook, pe h/w, english assignment and 3000 word story. progess so far? zilch.  x"
20315,-1,@mtnrunnerk looks like you had a fun night!   And I was complaining about Kae waking up at 6:30.
20316,-1,It's been so disappointing so far 
20317,-1,It's raining it's pouring 
20318,-1,Whack man du 
20319,-1,@kristinchapa me tooo  remember when we went to see them D&quot;: we should do that again.
20320,-1,@DrSeussFreak That makes two of us ... 
20321,-1,@tararebeccah Also love big hair...I'd get a spiral perm and work it with a pick but I'm allergic to chemicals.  Loved wash'n'wear hair 
20322,-1,"I hate Excel - ok, just getting some FastFood and than refinish my table (the third time!) "
20323,-1,@twinklestah thank you!  I'm sorry to hear you're still feeling yucky  *hugs* x
20324,-1,Wishing i be with you! 
20325,-1,want his love back 
20326,-1,@P4L is she as sexy as me? @minicoder never followed me back 
20327,-1,"@openplaces yes, unfortunately BA's work-for-free proposal is a sign of the times "
20328,-1,feelimg like shit tired and i have to go to school 
20329,-1,Grasshopper Caine passed away  David Carradine. Still love Kung Fu re-runs w/my kids - great moral lessons there
20330,-1,bored omg beauty theropy got cancled and everyone got to go home except from me and beckii hope and anessa 
20331,-1,Bored at work 
20332,-1,wooooh i got nothin to do today BUT study    agh whellll.
20333,-1,home at last. Long weekend. Some plants dead  Opps.
20334,-1,"Ugh, netball "
20335,-1,No more history of rock&amp;roll class  taking computer graphics instead..ehh
20336,-1,is headed to work after a crappy night...i might not be up for anything else today. 
20337,-1,had bananas for breakfast. and lots of coffee. they don't go well together 
20338,-1,@Fawaz want to buy me a Yaris? 
20339,-1,@heartbrken4evr its alright !!  our whole school is like in depression mode though everyone loved him! x
20340,-1,@hmariey That made it look really weird. Which may be the problem. We'll see...I may just scrap it and go to the other way. 
20341,-1,love makes u happy but it can also kill u 
20342,-1,I have icecream! Omfg. Addicted to pokemans. :] Wishing I could cuddle with Aimee.. gonna miss her like crazy over the next 3 days. 
20343,-1,"tiny..cold morning monday ~,~ / beans had a roughly sleep.. "
20344,-1,@maliciousmandy1 im sad ed is goe 
20345,-1,@MsLanell IDK...JUS A COUPLE PPL R ON ON MI PAGE 
20346,-1,@xconway aww 
20347,-1,"@flinndc Doug, you lost face again "
20348,-1,Sick  damn eye infection
20349,-1,Completely overexcited at the thought of staying in a hotel. Wish our boys were coming with us though 
20350,-1,@flalalala He studies in CSB. He's taking up photography. My little brother is not so little anymore  Instant foot spa ba paa mo? HAHA.
20351,-1,uhhhh ohhhh.  comfort from a friend sometimes is all you need
20352,-1,Awe my puppy thought he was coming to kelowna with us 
20353,-1,CALLIN IT A NIGHT....WISH I WOULD'VE HIT THE TOWN AND GOT MY DRINK AND DANCE ON!!  Happy Mommies Day to all the Wonderful loving Mommas!!
20354,-1,grrrr . the thunder storm is scary  i can't sleep
20355,-1,30% oh how i wish rendering was instant. 
20356,-1,now i am going to get some half assed sleep. story of my liiiiife. 
20357,-1,Slept thru alarm. Missed every possible train/transport that would have gotten me to work on time. Now an hour late at least. 
20358,-1,Don't you hate it when people take something the wrong way and then go offline before you can really explain? 
20359,-1,"I just added a ton of pics to my mysapce. I'm going 2 set up another FB soon, they took mine down because they said I was NOT real person "
20360,-1,"No more spamming from me, #trackle and #squarespace are ignoring bots "
20361,-1,cant believe spain lost what were they thinking 
20362,-1,"Well, I still can't get my background to load "
20363,-1,@tomsaville  http://twitpic.com/6vi49: http://twitpic.com/6vi49 will you kill these? You killed my babies 
20364,-1,"nsw is losing  I guess it was to be expected, but still! Come on boys, do your state proud!!"
20365,-1,spring break why did you leave me? 
20366,-1,ughhh. civilization trial. reading day. senior vespers. exams. hasnt booked a flight.... 
20367,-1,@DanaDigital When am I gonna see you again? I see you went to costco w/o me 
20368,-1,@inkt_angel Wanna tell me the stats sometime around the top of the eighth? My cables fucking around. 
20369,-1,Prom photos are the absolute worst 
20370,-1,"Well, crud. I deleted my current picture, but Twitter is not letting me upload a new picture. I guess I'll be photo-less for a while. "
20371,-1,still needs access to geoplot to finish the geophysics report 
20372,-1,@cre8tivkj yep keep getting them following me too 
20373,-1,"@JacobLovie I have no friends, only 18 messages! "
20374,-1,@Spawn1963 I hate fathers day. My dad is a dead beat 
20375,-1,Is totaly embarassed ....  Omg
20376,-1,Is in a bad mood today  don't even know y... thats always fun
20377,-1,"owww god, drop by 1  67. marketingwithrenee.com"
20378,-1,"Uh oh I think my laptop is a bit ill...ipod and speakers will have to do today, bye bye spotify and facebook stalking "
20379,-1,JUST GOT HOME!! THINKING THE WEATHER SUCKS A LIL BIT 
20380,-1,i can smell people grilling hot dogs outside. 
20381,-1,It was a year ago today we waved my sister goodbye as she left to live in Oz for 3years 
20382,-1,Can't wait to go to the gym tmrw  I feel grosse can't drink either no drinking!!
20383,-1,@realbagreen  thats a pity...was lookin forward ta seein that 
20384,-1,Wish I had my golf clubs 
20385,-1,No cell charger 
20386,-1,"@dedicating come home to me!!!!! I miss you, like really bad.... "
20387,-1,There is a man using my elbow rest.  http://twitpic.com/5dklt
20388,-1,@ramcosca I know!! Hehe I don't know why it's sliding 
20389,-1,rain??? it was hot five miles ago and I'm wearing flip flops 
20390,-1,"Impulse was an amazing book. I almost cried, Ok i did..lol. It was so sad. "
20391,-1,facebook chat doesn't like me 
20392,-1,"home now. took the kitty to the humane society...safe journey, kitteh. "
20393,-1,sad i can't make it to my bff's house today in Gulfport    i &lt;3 her &amp; haven't seen her in the LONGEST!!
20394,-1,"@JASStudios didn't do much friday night.. Hung arnd at home, &amp; fell asleep watchin a movie. Had been up since 5am  what about you?"
20395,-1,No-one has time to go to the park with me - Aileen's working like a dog. All I want is to fetch a few sticks 
20396,-1,Ni nite tweeter world. Gotta clean all day tomorrow  yuck! Lady better come on mon dammit. I cant take much more of this!
20397,-1,"I just want to be FREE in this world, I hope u understand! But..It's SO more important That new journey! So......WHATEVER!!! AGH "
20398,-1,Aljazeera Talk has been HAKED this time!  http://www.aljazeeratalk.net &gt;&gt;Hard Luck Guys!!
20399,-1,ugh yep loves being still up at this time and yet to sleep at all and so sick  FML
20400,-1,is kinda disgusted with the amount of asians here. Save me. 
20401,-1,Lucky u.. We still have cloudy weather. 
20402,-1,Soaring eagle is two hours away. 
20403,-1,someone invite me for his bday! but i have to meet with my friends 
20404,-1,"@tsunderes ohyeah, the ads "
20405,-1,school now  day 12 on prototype XD
20406,-1,FedEx... please don't forget about me. 
20407,-1,@themichellee: lucky.  lol
20408,-1,&gt;&gt;and playing the Zombie game! round 13 woow. he is also upset becuase he had 6 followers but can only find 2 and one is a spam follower 
20409,-1,@logieo did u put aloe? Poor thing  I hope it starts to feel better soon! How was ur dinner with ur mommy
20410,-1,had a really good one too! 
20411,-1,"@Junelove1 oh, dear, Junie!  I hope you'll get well soon &amp; be healty &amp; happy, coz you have so light soul! I'll pray God give you heath."
20412,-1,@CaptainSeeBass 3hr queue  I hadnt been there since primary school so I had shiteloads of other rides to try out.
20413,-1,"Computer's having the biggest hissy-fit EVER, right in the middle of writing an important letter  ergh!"
20414,-1,Ava woke up this morning saying &quot;mommy nose ewww&quot; So Im thinking she has a cold too now 
20415,-1,dinner with the gang.. matt's last night 
20416,-1,I think today may be a complete waste of make up and hair product.  Miserable day in Glasgow 
20417,-1,@abbyyyy__ stupid fucking journo assignment that i dnw to do at all ughhh and omg i just want it to go away without me having to do it 
20418,-1,"@Kbelize it should have also been stopped once legends such as janet, whitney &amp; prince jumped on bored. hurts my soul. "
20419,-1,"@jujube5160  Oh sweet Julie you were 9,998  - i'll have another one soon though"
20420,-1,@TheTravelGuide Re: GOODNEWS!One stop for. . . link didn't work.  Please repost it.
20421,-1,bad dayy 
20422,-1,watching a movie &amp; sleeping. off tomorrow &amp; wednesday. ofcourse i couldnt be off today for the parade  oh well..
20423,-1,my muscles are aching baddddd. hoping to recover by Tuesday 
20424,-1,&quot;practicing&quot; on my daughter's macbook which she is kindly letting me to take to SLA2009 #sla2009 but there are no tunes in my itunes 
20425,-1,Headache 
20426,-1,@jennyGOLD I loveeee the wedding date!! You're a lucky girrrrl haha watching that movie and on your way to disney  loll have fun!!
20427,-1,i hate being stuck in this hole i miss my dad!! 
20428,-1,@alexandramarieb aww thats so sad 
20429,-1,You know what I realized? I no football buddies in DC! What gives?!?! 
20430,-1,Home. Crammed four days of site seeing into two days. Plowed over a coyote on the way home  Today is my day of rest.
20431,-1,My PC has permanent hardware failure. 
20432,-1,"@LesBenito 1PM EST   I tried updating at 3AM EST with no joy, now I know why..."
20433,-1,@dodo_iscool   but still we started the holidays earlier   ugh.... did u watch the astra awards was it even on
20434,-1,is jealous of her 1144 friends and how much time they spend together now. It wasn't that way when I was there. 
20435,-1,@TehKimber I am doing well. Wishing i could see Star Trek with you guys. 
20436,-1,Doing laundry. Probably going to get some ink done today... I misplaced my nail polish bag.  weak.
20437,-1,working on an Rnb track....only time ill get to make a beat. tomorrow i gotta start my freakn 7 pg paper. ugh.     
20438,-1,i have a headache  
20439,-1,@dannywood got my 3 miles in this morn! crazy how running outside is so much diff than the treadmill...it was brutal today 
20440,-1,@iHolleeee Awwwwww Hollee does. 
20441,-1,@AsteraPallas Our past 2 winters have been harder than usual. Had a beautiful rosemary plant that didn't make it. 
20442,-1,@CuriousGMonk I'm not sure why I'm not sleeping. My body refused to relax no matter how tried I am 
20443,-1,I wish I could be at the Zine Symposium 
20444,-1,Surely a cold shower shouldn't BURN my sun burnt arms?!  Least enjoyable shower ever.
20445,-1,i don't feel well. 
20446,-1,shoutout to @denzelburks we're both starvin like homeless cambodian kids  lmao
20447,-1,I miss you so much 
20448,-1,@TWTRCON I have a BlackBerry and G1.  @peoplebrowser #twtrcon
20449,-1,@MarsBlackmoon been at work ALLLL day... soon headed to bed to do it allllll over again 
20450,-1,@thisisryanross i'm sorry u have the flu ryan!  i hope u get better  ASAP!
20451,-1,@gina_pina_14 I have four days of exams in June which I am NOT prepared for!  SBA is 1 year old soon! Big party!
20452,-1,Having nightmares. I'm scared 
20453,-1,is afraid for tani.  http://plurk.com/p/y0skw
20454,-1,i'am said... 
20455,-1,It's storming again!!! 
20456,-1,I've been on the bus for an hour and a half. 
20457,-1,"@Applecored hmmm, have I chosen wisely....don't like this collar much "
20458,-1,"ay nag-online sandali dahil atat sa grades. Unfortunately, di pa rin complete ang grades ko sa CRS.   http://plurk.com/p/n2exb"
20459,-1,Feel like sleeping on the beach with sun in my face but keep on dreaming... working very 'hard' at work 
20460,-1,wet &amp; soggy out....&quot;paw drying&quot; is not a sport I'm trying to medal in 
20461,-1,i bought the sims 3!! when i went to install it my video card was not compatible  i have and nvidia geforce2  mx 100/200 
20462,-1,I just broke my favourite martini glass 
20463,-1,@anambanana Nick's with you already. I can see you both. Where's my Archie? 
20464,-1,Can't sleep he has a fever &amp; is throwing up. My poor baby 
20465,-1,I'm never going to figure out why my blackberry periodically deletes every message and call log. It just hates me. 
20466,-1,"Yup, today could actually get worse... "
20467,-1,is bummed I was invited to second-shoot w the awesome Laurence Kim @ www.laurencekim.com and had to decline coz date was booked. 
20468,-1,neck deep in work 
20469,-1,morning ppl! ugly day 2day  rain! but i still have 2 go out in it bummer
20470,-1,aw crud monkeys! i got ravioli sauce on my new white cami... 
20471,-1,I'm so directionally challenged....   Long story. I hate freeways. With good reason.
20472,-1,@Impala_Guy Iï¿½m afraid yes - both are true  I hope u r not disappointed yet 
20473,-1,@MsJuicyy it wasn't that big  haha I'll snap a pic when I get home haha
20474,-1,Thought I was sleepy. Now I can't sleep. 
20475,-1,It's no longer sunny in Seattle.  http://tr.im/sunnyinseattle
20476,-1,I'm really missing my better half... I love him sooooo much!!! I really wish I could hug him right now... 
20477,-1,is sat in Chemistry class! So boring 
20478,-1,@smokedrinkdrive she did. in a cloud of twitter dust. 
20479,-1,I dont know what my boss' reaction from the email i sent earlier. I hope it wont be that violent as i imagine! 
20480,-1,@farinab i was stuck between bethnal green and liverpool street for ages. not the best place to be on a scorching day 
20481,-1,"Ugh, neighbors are having a super loud party. WHY do i have to live in glendale? "
20482,-1,I am so bored.. just got home from work and cannot sleep 
20483,-1,Sad that Christian Lacroix had to file bankruptcy 
20484,-1,@alshirley i wish i was with you in the purple prayer closet again 
20485,-1,wishing I got fij 
20486,-1,Sigh they look mean 
20487,-1,@RC_77 hmmmm not funny. 
20488,-1,@pillpushera next 100 days? Why 100 days? 
20489,-1,@Capsfans Shame on you Feds!!! 
20490,-1,"I need new glasses. Nope, no sarcasm or undertone involved. I ... just ... need ... new ... glasses. "
20491,-1,Not feeling well enough for wolverine  staying in bed watching Poseidon. Feels like I pulled the short stick
20492,-1,"@DynamicDiva42 hmmm I REALLY want to go, and those are the only seats available "
20493,-1,@ZenShadow I am lost. Please help me find a good home. 
20494,-1,Got a viewing to go to tomorrow. 
20495,-1,Stunning Defeat - I (2233) was beaten by Nopawn (1812) 
20496,-1,I'll have to call about the receptionist vacancy in a minute. I'm thinking about what to say. Last time I didn't get a call back 
20497,-1,Finally woke up.  Damn my messed up sleeping schedule.  
20498,-1,"ARGH! just hurt knee taking class.don't think serious but a bit swollen.icing and elevating.supposed to teach at 1:30, will prob call out "
20499,-1,@itsMeeeech I kno I apologize for being so late 
20500,-1,@greenshoes5 I'm sorry that you have new neighbors that sound like mine... 
20501,-1,decided against running the marathon due to stomach issues. 
20502,-1,just spent all day putting up a trampoline but is now too tired to use it...  it is very cool though!! 
20503,-1,so so so nervous about tomorrow...gah gah  Hopefully tonight proves more successful
20504,-1,Eww... I hate spiders they are gross and creepy 
20505,-1,my nose is cold 
20506,-1,"@tykissndMAKEUP i miss your videos   i hope you start making them again oneday, your were so inspiring&lt;33"
20507,-1,Holy shit. I miss her. So fucking much. 
20508,-1,omg i really want to comment &quot;boob sweat&quot; on somebody's picture!! ... but i know that would be mean. 
20509,-1,@megatanner oh an im not 21  so i cant go. Eff being 19 eff it!
20510,-1,@sophieholly of course not hayley is a ledge. aha. im doing r.e revision done 14 pages on one module and ive got more to doo  xx
20511,-1,@booie2k1 just found out its Â£654 this year  lol
20512,-1,getting ready for a loooonnnngg day at work 
